2022-06-10-17_32_57  Epoch: 0, Training Step: 0, Loss: 17.375476837158203, Learning Rate: 5e-05
2022-06-12-00_55_03  Epoch: 45, Training Step: 1200, Loss: 0.9184561371803284, Learning Rate: 6.25e-05
2022-06-12-00_55_30  Epoch: 45, Training Step: 1300, Loss: 0.9300345182418823, Learning Rate: 6.25e-05
2022-06-12-00_55_57  Epoch: 45, Training Step: 1400, Loss: 0.6518152952194214, Learning Rate: 6.25e-05
2022-06-12-00_56_25  Epoch: 45, Training Step: 1500, Loss: 0.8646877408027649, Learning Rate: 6.25e-05
2022-06-12-00_56_51  Epoch: 45, Training Step: 1600, Loss: 0.8413746356964111, Learning Rate: 6.25e-05
2022-06-12-00_57_18  Epoch: 45, Training Step: 1700, Loss: 0.8360850811004639, Learning Rate: 6.25e-05
2022-06-12-00_57_45  Epoch: 45, Training Step: 1800, Loss: 1.440039873123169, Learning Rate: 6.25e-05
2022-06-12-00_58_13  Epoch: 45, Training Step: 1900, Loss: 0.8902511596679688, Learning Rate: 6.25e-05
2022-06-12-00_58_39  Epoch: 45, Training Step: 2000, Loss: 0.8643779754638672, Learning Rate: 6.25e-05
2022-06-12-00_59_06  Epoch: 45, Training Step: 2100, Loss: 0.7702398300170898, Learning Rate: 6.25e-05
2022-06-12-00_59_33  Epoch: 45, Training Step: 2200, Loss: 0.8065152168273926, Learning Rate: 6.25e-05
2022-06-12-01_00_00  Epoch: 45, Training Step: 2300, Loss: 1.0677692890167236, Learning Rate: 6.25e-05
2022-06-12-01_00_27  Epoch: 45, Training Step: 2400, Loss: 0.7439135313034058, Learning Rate: 6.25e-05
2022-06-12-01_00_54  Epoch: 45, Training Step: 2500, Loss: 0.8436087369918823, Learning Rate: 6.25e-05
2022-06-12-01_01_21  Epoch: 45, Training Step: 2600, Loss: 1.2144734859466553, Learning Rate: 6.25e-05
2022-06-12-01_01_49  Epoch: 45, Training Step: 2700, Loss: 0.8508630990982056, Learning Rate: 6.25e-05
2022-06-12-01_02_16  Epoch: 45, Training Step: 2800, Loss: 0.9791079163551331, Learning Rate: 6.25e-05
2022-06-12-01_02_43  Epoch: 45, Training Step: 2900, Loss: 1.0514194965362549, Learning Rate: 6.25e-05
2022-06-12-01_03_10  Epoch: 45, Training Step: 3000, Loss: 1.152587890625, Learning Rate: 6.25e-05
2022-06-12-01_03_37  Epoch: 45, Training Step: 3100, Loss: 0.7347607612609863, Learning Rate: 6.25e-05
2022-06-12-01_04_04  Epoch: 45, Training Step: 3200, Loss: 1.0780372619628906, Learning Rate: 6.25e-05
2022-06-12-01_07_01  Epoch: 46, Training Step: 0, Loss: 0.9748823642730713, Learning Rate: 6.25e-05
2022-06-12-01_07_27  Epoch: 46, Training Step: 100, Loss: 0.7756438851356506, Learning Rate: 6.25e-05
2022-06-12-01_07_54  Epoch: 46, Training Step: 200, Loss: 0.7660658359527588, Learning Rate: 6.25e-05
2022-06-12-01_08_21  Epoch: 46, Training Step: 300, Loss: 0.7639565467834473, Learning Rate: 6.25e-05
2022-06-12-01_08_48  Epoch: 46, Training Step: 400, Loss: 0.8110992908477783, Learning Rate: 6.25e-05
2022-06-12-01_09_15  Epoch: 46, Training Step: 500, Loss: 0.7846798896789551, Learning Rate: 6.25e-05
2022-06-12-01_09_42  Epoch: 46, Training Step: 600, Loss: 0.7692000865936279, Learning Rate: 6.25e-05
2022-06-12-01_10_09  Epoch: 46, Training Step: 700, Loss: 0.9194573163986206, Learning Rate: 6.25e-05
2022-06-12-01_10_36  Epoch: 46, Training Step: 800, Loss: 0.8597099781036377, Learning Rate: 6.25e-05
2022-06-12-01_11_03  Epoch: 46, Training Step: 900, Loss: 0.815990686416626, Learning Rate: 6.25e-05
2022-06-12-01_11_30  Epoch: 46, Training Step: 1000, Loss: 0.7773833274841309, Learning Rate: 6.25e-05
2022-06-12-01_11_57  Epoch: 46, Training Step: 1100, Loss: 0.8240829706192017, Learning Rate: 6.25e-05
2022-06-12-01_12_24  Epoch: 46, Training Step: 1200, Loss: 0.8638907074928284, Learning Rate: 6.25e-05
2022-06-12-01_12_51  Epoch: 46, Training Step: 1300, Loss: 0.7961182594299316, Learning Rate: 6.25e-05
2022-06-12-01_13_19  Epoch: 46, Training Step: 1400, Loss: 0.7322272658348083, Learning Rate: 6.25e-05
2022-06-12-01_13_46  Epoch: 46, Training Step: 1500, Loss: 0.8401719331741333, Learning Rate: 6.25e-05
2022-06-12-01_14_13  Epoch: 46, Training Step: 1600, Loss: 0.9512969255447388, Learning Rate: 6.25e-05
2022-06-12-01_14_40  Epoch: 46, Training Step: 1700, Loss: 0.7586396336555481, Learning Rate: 6.25e-05
2022-06-12-01_15_07  Epoch: 46, Training Step: 1800, Loss: 0.6937196850776672, Learning Rate: 6.25e-05
2022-06-12-01_15_34  Epoch: 46, Training Step: 1900, Loss: 0.8536505699157715, Learning Rate: 6.25e-05
2022-06-12-01_16_01  Epoch: 46, Training Step: 2000, Loss: 0.7402044534683228, Learning Rate: 6.25e-05
2022-06-12-01_16_28  Epoch: 46, Training Step: 2100, Loss: 0.7640736103057861, Learning Rate: 6.25e-05
2022-06-12-01_16_56  Epoch: 46, Training Step: 2200, Loss: 0.965293288230896, Learning Rate: 6.25e-05
2022-06-12-01_17_23  Epoch: 46, Training Step: 2300, Loss: 0.8645187616348267, Learning Rate: 6.25e-05
2022-06-12-01_17_50  Epoch: 46, Training Step: 2400, Loss: 0.770906925201416, Learning Rate: 6.25e-05
2022-06-12-01_18_17  Epoch: 46, Training Step: 2500, Loss: 0.9677406549453735, Learning Rate: 6.25e-05
2022-06-12-01_18_44  Epoch: 46, Training Step: 2600, Loss: 0.756959080696106, Learning Rate: 6.25e-05
2022-06-12-01_19_11  Epoch: 46, Training Step: 2700, Loss: 1.0497431755065918, Learning Rate: 6.25e-05
2022-06-12-01_19_39  Epoch: 46, Training Step: 2800, Loss: 0.7952247858047485, Learning Rate: 6.25e-05
2022-06-12-01_20_06  Epoch: 46, Training Step: 2900, Loss: 0.6847403049468994, Learning Rate: 6.25e-05
2022-06-12-01_20_33  Epoch: 46, Training Step: 3000, Loss: 0.907419741153717, Learning Rate: 6.25e-05
2022-06-12-01_20_59  Epoch: 46, Training Step: 3100, Loss: 1.0073471069335938, Learning Rate: 6.25e-05
2022-06-12-01_21_26  Epoch: 46, Training Step: 3200, Loss: 0.8415652513504028, Learning Rate: 6.25e-05
2022-06-12-01_24_26  Epoch: 47, Training Step: 0, Loss: 0.9647861123085022, Learning Rate: 6.25e-05
2022-06-12-01_24_53  Epoch: 47, Training Step: 100, Loss: 0.7506555318832397, Learning Rate: 6.25e-05
2022-06-12-01_25_19  Epoch: 47, Training Step: 200, Loss: 0.7848193049430847, Learning Rate: 6.25e-05
2022-06-12-01_25_47  Epoch: 47, Training Step: 300, Loss: 1.269752860069275, Learning Rate: 6.25e-05
2022-06-12-01_26_14  Epoch: 47, Training Step: 400, Loss: 0.8784148097038269, Learning Rate: 6.25e-05
2022-06-12-01_26_41  Epoch: 47, Training Step: 500, Loss: 0.9775700569152832, Learning Rate: 6.25e-05
2022-06-12-01_27_08  Epoch: 47, Training Step: 600, Loss: 0.892494797706604, Learning Rate: 6.25e-05
2022-06-12-01_27_34  Epoch: 47, Training Step: 700, Loss: 0.9886285066604614, Learning Rate: 6.25e-05
2022-06-12-01_28_01  Epoch: 47, Training Step: 800, Loss: 0.8083218336105347, Learning Rate: 6.25e-05
2022-06-12-01_28_29  Epoch: 47, Training Step: 900, Loss: 0.8994783163070679, Learning Rate: 6.25e-05
2022-06-12-01_28_56  Epoch: 47, Training Step: 1000, Loss: 0.8340847492218018, Learning Rate: 6.25e-05
2022-06-12-01_29_23  Epoch: 47, Training Step: 1100, Loss: 0.8848559856414795, Learning Rate: 6.25e-05
2022-06-12-01_29_51  Epoch: 47, Training Step: 1200, Loss: 0.9180721044540405, Learning Rate: 6.25e-05
2022-06-12-01_30_18  Epoch: 47, Training Step: 1300, Loss: 0.7143244743347168, Learning Rate: 6.25e-05
2022-06-12-01_30_45  Epoch: 47, Training Step: 1400, Loss: 0.9132274389266968, Learning Rate: 6.25e-05
2022-06-12-01_31_12  Epoch: 47, Training Step: 1500, Loss: 1.2004623413085938, Learning Rate: 6.25e-05
2022-06-12-01_31_39  Epoch: 47, Training Step: 1600, Loss: 0.9313943386077881, Learning Rate: 6.25e-05
2022-06-12-01_32_06  Epoch: 47, Training Step: 1700, Loss: 1.1980595588684082, Learning Rate: 6.25e-05
2022-06-12-01_32_34  Epoch: 47, Training Step: 1800, Loss: 0.7476207613945007, Learning Rate: 6.25e-05
2022-06-12-01_33_01  Epoch: 47, Training Step: 1900, Loss: 0.8655279278755188, Learning Rate: 6.25e-05
2022-06-12-01_33_29  Epoch: 47, Training Step: 2000, Loss: 0.7196485996246338, Learning Rate: 6.25e-05
2022-06-12-01_33_57  Epoch: 47, Training Step: 2100, Loss: 0.7337096929550171, Learning Rate: 6.25e-05
2022-06-12-01_34_25  Epoch: 47, Training Step: 2200, Loss: 0.8291623592376709, Learning Rate: 6.25e-05
2022-06-12-01_34_51  Epoch: 47, Training Step: 2300, Loss: 0.7327580451965332, Learning Rate: 6.25e-05
2022-06-12-01_35_19  Epoch: 47, Training Step: 2400, Loss: 1.3682740926742554, Learning Rate: 6.25e-05
2022-06-12-01_35_46  Epoch: 47, Training Step: 2500, Loss: 0.8703289031982422, Learning Rate: 6.25e-05
2022-06-12-01_36_14  Epoch: 47, Training Step: 2600, Loss: 0.7330816388130188, Learning Rate: 6.25e-05
2022-06-12-01_36_40  Epoch: 47, Training Step: 2700, Loss: 0.864316463470459, Learning Rate: 6.25e-05
2022-06-12-01_37_07  Epoch: 47, Training Step: 2800, Loss: 0.8072002530097961, Learning Rate: 6.25e-05
2022-06-12-01_37_34  Epoch: 47, Training Step: 2900, Loss: 0.7880430221557617, Learning Rate: 6.25e-05
2022-06-12-01_38_01  Epoch: 47, Training Step: 3000, Loss: 0.8421894311904907, Learning Rate: 6.25e-05
2022-06-12-01_38_29  Epoch: 47, Training Step: 3100, Loss: 0.7981270551681519, Learning Rate: 6.25e-05
2022-06-12-01_38_55  Epoch: 47, Training Step: 3200, Loss: 0.8808261752128601, Learning Rate: 6.25e-05
2022-06-12-01_42_03  Epoch: 48, Training Step: 0, Loss: 0.809022068977356, Learning Rate: 6.25e-05
2022-06-12-01_42_30  Epoch: 48, Training Step: 100, Loss: 0.9853792190551758, Learning Rate: 6.25e-05
2022-06-12-01_42_57  Epoch: 48, Training Step: 200, Loss: 0.7593026161193848, Learning Rate: 6.25e-05
2022-06-12-01_43_24  Epoch: 48, Training Step: 300, Loss: 0.8557202816009521, Learning Rate: 6.25e-05
2022-06-12-01_43_51  Epoch: 48, Training Step: 400, Loss: 0.7518710494041443, Learning Rate: 6.25e-05
2022-06-12-01_44_18  Epoch: 48, Training Step: 500, Loss: 0.7957769632339478, Learning Rate: 6.25e-05
2022-06-12-01_44_45  Epoch: 48, Training Step: 600, Loss: 0.964535653591156, Learning Rate: 6.25e-05
2022-06-12-01_45_13  Epoch: 48, Training Step: 700, Loss: 0.8037853240966797, Learning Rate: 6.25e-05
2022-06-12-01_45_41  Epoch: 48, Training Step: 800, Loss: 0.9743736982345581, Learning Rate: 6.25e-05
2022-06-12-01_46_09  Epoch: 48, Training Step: 900, Loss: 0.9870485067367554, Learning Rate: 6.25e-05
2022-06-12-01_46_37  Epoch: 48, Training Step: 1000, Loss: 0.8681106567382812, Learning Rate: 6.25e-05
2022-06-12-01_47_04  Epoch: 48, Training Step: 1100, Loss: 0.8279588222503662, Learning Rate: 6.25e-05
2022-06-12-01_47_31  Epoch: 48, Training Step: 1200, Loss: 0.9670326113700867, Learning Rate: 6.25e-05
2022-06-12-01_47_58  Epoch: 48, Training Step: 1300, Loss: 0.8823281526565552, Learning Rate: 6.25e-05
2022-06-12-01_48_25  Epoch: 48, Training Step: 1400, Loss: 0.7580034732818604, Learning Rate: 6.25e-05
2022-06-12-01_48_52  Epoch: 48, Training Step: 1500, Loss: 0.9557831287384033, Learning Rate: 6.25e-05
2022-06-12-01_49_20  Epoch: 48, Training Step: 1600, Loss: 0.8620928525924683, Learning Rate: 6.25e-05
2022-06-12-01_49_47  Epoch: 48, Training Step: 1700, Loss: 1.1821424961090088, Learning Rate: 6.25e-05
2022-06-12-01_50_15  Epoch: 48, Training Step: 1800, Loss: 0.7689695358276367, Learning Rate: 6.25e-05
2022-06-12-01_50_42  Epoch: 48, Training Step: 1900, Loss: 0.9389303922653198, Learning Rate: 6.25e-05
2022-06-12-01_51_10  Epoch: 48, Training Step: 2000, Loss: 0.8921616673469543, Learning Rate: 6.25e-05
2022-06-12-01_51_36  Epoch: 48, Training Step: 2100, Loss: 0.8091363906860352, Learning Rate: 6.25e-05
2022-06-12-01_52_03  Epoch: 48, Training Step: 2200, Loss: 1.0514142513275146, Learning Rate: 6.25e-05
2022-06-12-01_52_30  Epoch: 48, Training Step: 2300, Loss: 0.90705806016922, Learning Rate: 6.25e-05
2022-06-12-01_52_57  Epoch: 48, Training Step: 2400, Loss: 0.9404730200767517, Learning Rate: 6.25e-05
2022-06-12-01_53_24  Epoch: 48, Training Step: 2500, Loss: 0.7786328196525574, Learning Rate: 6.25e-05
2022-06-12-01_53_51  Epoch: 48, Training Step: 2600, Loss: 0.9040403366088867, Learning Rate: 6.25e-05
2022-06-12-01_54_19  Epoch: 48, Training Step: 2700, Loss: 0.785162627696991, Learning Rate: 6.25e-05
2022-06-12-01_54_46  Epoch: 48, Training Step: 2800, Loss: 0.7779343128204346, Learning Rate: 6.25e-05
2022-06-12-01_55_13  Epoch: 48, Training Step: 2900, Loss: 1.0919458866119385, Learning Rate: 6.25e-05
2022-06-12-01_55_40  Epoch: 48, Training Step: 3000, Loss: 0.7104207277297974, Learning Rate: 6.25e-05
2022-06-12-01_56_07  Epoch: 48, Training Step: 3100, Loss: 0.7201714515686035, Learning Rate: 6.25e-05
2022-06-12-01_56_34  Epoch: 48, Training Step: 3200, Loss: 0.9942306280136108, Learning Rate: 6.25e-05
2022-06-12-01_59_34  Epoch: 49, Training Step: 0, Loss: 0.7092026472091675, Learning Rate: 6.25e-05
2022-06-12-02_00_00  Epoch: 49, Training Step: 100, Loss: 0.9412117004394531, Learning Rate: 6.25e-05
2022-06-12-02_00_27  Epoch: 49, Training Step: 200, Loss: 0.7888604998588562, Learning Rate: 6.25e-05
2022-06-12-02_00_53  Epoch: 49, Training Step: 300, Loss: 0.8097448945045471, Learning Rate: 6.25e-05
2022-06-12-02_01_20  Epoch: 49, Training Step: 400, Loss: 0.8351122140884399, Learning Rate: 6.25e-05
2022-06-12-02_01_48  Epoch: 49, Training Step: 500, Loss: 0.7726148366928101, Learning Rate: 6.25e-05
2022-06-12-02_02_14  Epoch: 49, Training Step: 600, Loss: 0.8856651782989502, Learning Rate: 6.25e-05
2022-06-12-02_02_41  Epoch: 49, Training Step: 700, Loss: 0.9999424815177917, Learning Rate: 6.25e-05
2022-06-12-02_03_08  Epoch: 49, Training Step: 800, Loss: 1.0497785806655884, Learning Rate: 6.25e-05
2022-06-12-02_03_36  Epoch: 49, Training Step: 900, Loss: 0.9427759647369385, Learning Rate: 6.25e-05
2022-06-12-02_04_03  Epoch: 49, Training Step: 1000, Loss: 0.8385639190673828, Learning Rate: 6.25e-05
2022-06-12-02_04_30  Epoch: 49, Training Step: 1100, Loss: 0.7765993475914001, Learning Rate: 6.25e-05
2022-06-12-02_04_57  Epoch: 49, Training Step: 1200, Loss: 0.9422476887702942, Learning Rate: 6.25e-05
2022-06-12-02_05_24  Epoch: 49, Training Step: 1300, Loss: 0.830399751663208, Learning Rate: 6.25e-05
2022-06-12-02_05_51  Epoch: 49, Training Step: 1400, Loss: 1.054277777671814, Learning Rate: 6.25e-05
2022-06-12-02_06_18  Epoch: 49, Training Step: 1500, Loss: 0.9451398849487305, Learning Rate: 6.25e-05
2022-06-12-02_06_45  Epoch: 49, Training Step: 1600, Loss: 0.8301129341125488, Learning Rate: 6.25e-05
2022-06-12-02_07_12  Epoch: 49, Training Step: 1700, Loss: 0.9432960152626038, Learning Rate: 6.25e-05
2022-06-12-02_07_39  Epoch: 49, Training Step: 1800, Loss: 0.8571578860282898, Learning Rate: 6.25e-05
2022-06-12-02_08_06  Epoch: 49, Training Step: 1900, Loss: 0.6828075051307678, Learning Rate: 6.25e-05
2022-06-12-02_08_34  Epoch: 49, Training Step: 2000, Loss: 0.8586134910583496, Learning Rate: 6.25e-05
2022-06-12-02_09_02  Epoch: 49, Training Step: 2100, Loss: 0.7624460458755493, Learning Rate: 6.25e-05
2022-06-12-02_09_28  Epoch: 49, Training Step: 2200, Loss: 0.7425589561462402, Learning Rate: 6.25e-05
2022-06-12-02_09_56  Epoch: 49, Training Step: 2300, Loss: 0.7137418985366821, Learning Rate: 6.25e-05
2022-06-12-02_10_23  Epoch: 49, Training Step: 2400, Loss: 1.0859706401824951, Learning Rate: 6.25e-05
2022-06-12-02_10_51  Epoch: 49, Training Step: 2500, Loss: 0.813585638999939, Learning Rate: 6.25e-05
2022-06-12-02_11_18  Epoch: 49, Training Step: 2600, Loss: 0.8270605802536011, Learning Rate: 6.25e-05
2022-06-12-02_11_46  Epoch: 49, Training Step: 2700, Loss: 0.8307135105133057, Learning Rate: 6.25e-05
2022-06-12-02_12_13  Epoch: 49, Training Step: 2800, Loss: 0.8471084833145142, Learning Rate: 6.25e-05
2022-06-12-02_12_40  Epoch: 49, Training Step: 2900, Loss: 0.8282585144042969, Learning Rate: 6.25e-05
2022-06-12-02_13_07  Epoch: 49, Training Step: 3000, Loss: 0.7885725498199463, Learning Rate: 6.25e-05
2022-06-12-02_13_35  Epoch: 49, Training Step: 3100, Loss: 0.9106813669204712, Learning Rate: 6.25e-05
2022-06-12-02_14_01  Epoch: 49, Training Step: 3200, Loss: 0.8499017953872681, Learning Rate: 6.25e-05
2022-06-12-02_17_05  Epoch: 50, Training Step: 0, Loss: 0.9579184055328369, Learning Rate: 3.125e-05
2022-06-12-02_17_33  Epoch: 50, Training Step: 100, Loss: 0.7725305557250977, Learning Rate: 3.125e-05
2022-06-12-02_18_00  Epoch: 50, Training Step: 200, Loss: 0.813147783279419, Learning Rate: 3.125e-05
2022-06-12-02_18_26  Epoch: 50, Training Step: 300, Loss: 0.8771581649780273, Learning Rate: 3.125e-05
2022-06-12-02_18_54  Epoch: 50, Training Step: 400, Loss: 0.7885425686836243, Learning Rate: 3.125e-05
2022-06-12-02_19_22  Epoch: 50, Training Step: 500, Loss: 0.6902363300323486, Learning Rate: 3.125e-05
2022-06-12-02_19_49  Epoch: 50, Training Step: 600, Loss: 0.8572132587432861, Learning Rate: 3.125e-05
2022-06-12-02_20_17  Epoch: 50, Training Step: 700, Loss: 0.8189560174942017, Learning Rate: 3.125e-05
2022-06-12-02_20_44  Epoch: 50, Training Step: 800, Loss: 0.848207950592041, Learning Rate: 3.125e-05
2022-06-12-02_21_12  Epoch: 50, Training Step: 900, Loss: 0.9066947102546692, Learning Rate: 3.125e-05
2022-06-12-02_21_38  Epoch: 50, Training Step: 1000, Loss: 0.8836425542831421, Learning Rate: 3.125e-05
2022-06-12-02_22_05  Epoch: 50, Training Step: 1100, Loss: 0.9453224539756775, Learning Rate: 3.125e-05
2022-06-12-02_22_32  Epoch: 50, Training Step: 1200, Loss: 0.8476535081863403, Learning Rate: 3.125e-05
2022-06-12-02_22_59  Epoch: 50, Training Step: 1300, Loss: 0.8588254451751709, Learning Rate: 3.125e-05
2022-06-12-02_23_26  Epoch: 50, Training Step: 1400, Loss: 0.6227418184280396, Learning Rate: 3.125e-05
2022-06-12-02_23_53  Epoch: 50, Training Step: 1500, Loss: 0.9000284075737, Learning Rate: 3.125e-05
2022-06-12-02_24_21  Epoch: 50, Training Step: 1600, Loss: 0.9922530651092529, Learning Rate: 3.125e-05
2022-06-12-02_24_48  Epoch: 50, Training Step: 1700, Loss: 0.9490017890930176, Learning Rate: 3.125e-05
2022-06-12-02_25_15  Epoch: 50, Training Step: 1800, Loss: 0.8797361254692078, Learning Rate: 3.125e-05
2022-06-12-02_25_42  Epoch: 50, Training Step: 1900, Loss: 0.8494244813919067, Learning Rate: 3.125e-05
2022-06-12-02_26_09  Epoch: 50, Training Step: 2000, Loss: 1.0781296491622925, Learning Rate: 3.125e-05
2022-06-12-02_26_36  Epoch: 50, Training Step: 2100, Loss: 0.7525725364685059, Learning Rate: 3.125e-05
2022-06-12-02_27_03  Epoch: 50, Training Step: 2200, Loss: 0.8773324489593506, Learning Rate: 3.125e-05
2022-06-12-02_27_31  Epoch: 50, Training Step: 2300, Loss: 0.8434651494026184, Learning Rate: 3.125e-05
2022-06-12-02_27_58  Epoch: 50, Training Step: 2400, Loss: 0.8994027972221375, Learning Rate: 3.125e-05
2022-06-12-02_28_25  Epoch: 50, Training Step: 2500, Loss: 0.7212586402893066, Learning Rate: 3.125e-05
2022-06-12-02_28_52  Epoch: 50, Training Step: 2600, Loss: 0.9633779525756836, Learning Rate: 3.125e-05
2022-06-12-02_29_18  Epoch: 50, Training Step: 2700, Loss: 0.8940168619155884, Learning Rate: 3.125e-05
2022-06-12-02_29_45  Epoch: 50, Training Step: 2800, Loss: 0.7431294918060303, Learning Rate: 3.125e-05
2022-06-12-02_30_12  Epoch: 50, Training Step: 2900, Loss: 0.9369167685508728, Learning Rate: 3.125e-05
2022-06-12-02_30_40  Epoch: 50, Training Step: 3000, Loss: 0.7348295450210571, Learning Rate: 3.125e-05
2022-06-12-02_31_08  Epoch: 50, Training Step: 3100, Loss: 1.0133650302886963, Learning Rate: 3.125e-05
2022-06-12-02_31_35  Epoch: 50, Training Step: 3200, Loss: 0.6642633080482483, Learning Rate: 3.125e-05
2022-06-12-02_34_37  Epoch: 51, Training Step: 0, Loss: 0.9912567138671875, Learning Rate: 3.125e-05
2022-06-12-02_35_04  Epoch: 51, Training Step: 100, Loss: 0.8010666370391846, Learning Rate: 3.125e-05
2022-06-12-02_35_31  Epoch: 51, Training Step: 200, Loss: 0.8175521492958069, Learning Rate: 3.125e-05
2022-06-12-02_35_59  Epoch: 51, Training Step: 300, Loss: 1.0373499393463135, Learning Rate: 3.125e-05
2022-06-12-02_36_26  Epoch: 51, Training Step: 400, Loss: 0.7692145109176636, Learning Rate: 3.125e-05
2022-06-12-02_36_53  Epoch: 51, Training Step: 500, Loss: 0.9481431841850281, Learning Rate: 3.125e-05
2022-06-12-02_37_20  Epoch: 51, Training Step: 600, Loss: 0.65605628490448, Learning Rate: 3.125e-05
2022-06-12-02_37_47  Epoch: 51, Training Step: 700, Loss: 0.8718332052230835, Learning Rate: 3.125e-05
2022-06-12-02_38_14  Epoch: 51, Training Step: 800, Loss: 0.8798304796218872, Learning Rate: 3.125e-05
2022-06-12-02_38_40  Epoch: 51, Training Step: 900, Loss: 0.8637810945510864, Learning Rate: 3.125e-05
2022-06-12-02_39_07  Epoch: 51, Training Step: 1000, Loss: 0.7350958585739136, Learning Rate: 3.125e-05
2022-06-12-02_39_36  Epoch: 51, Training Step: 1100, Loss: 0.7344156503677368, Learning Rate: 3.125e-05
2022-06-12-02_40_03  Epoch: 51, Training Step: 1200, Loss: 0.8830313682556152, Learning Rate: 3.125e-05
2022-06-12-02_40_30  Epoch: 51, Training Step: 1300, Loss: 0.7605577111244202, Learning Rate: 3.125e-05
2022-06-12-02_40_57  Epoch: 51, Training Step: 1400, Loss: 0.8113782405853271, Learning Rate: 3.125e-05
2022-06-12-02_41_24  Epoch: 51, Training Step: 1500, Loss: 0.8002309203147888, Learning Rate: 3.125e-05
2022-06-12-02_41_52  Epoch: 51, Training Step: 1600, Loss: 0.8841738700866699, Learning Rate: 3.125e-05
2022-06-12-02_42_18  Epoch: 51, Training Step: 1700, Loss: 0.8745527267456055, Learning Rate: 3.125e-05
2022-06-12-02_42_46  Epoch: 51, Training Step: 1800, Loss: 0.8311724066734314, Learning Rate: 3.125e-05
2022-06-12-02_43_13  Epoch: 51, Training Step: 1900, Loss: 0.8848451375961304, Learning Rate: 3.125e-05
2022-06-12-02_43_40  Epoch: 51, Training Step: 2000, Loss: 0.740615725517273, Learning Rate: 3.125e-05
2022-06-12-02_44_07  Epoch: 51, Training Step: 2100, Loss: 0.8596643209457397, Learning Rate: 3.125e-05
2022-06-12-02_44_35  Epoch: 51, Training Step: 2200, Loss: 0.9528359174728394, Learning Rate: 3.125e-05
2022-06-12-02_45_01  Epoch: 51, Training Step: 2300, Loss: 0.9504352807998657, Learning Rate: 3.125e-05
2022-06-12-02_45_28  Epoch: 51, Training Step: 2400, Loss: 0.7997568249702454, Learning Rate: 3.125e-05
2022-06-12-02_45_55  Epoch: 51, Training Step: 2500, Loss: 0.8651854991912842, Learning Rate: 3.125e-05
2022-06-12-02_46_22  Epoch: 51, Training Step: 2600, Loss: 0.8657313585281372, Learning Rate: 3.125e-05
2022-06-12-02_46_50  Epoch: 51, Training Step: 2700, Loss: 0.769006609916687, Learning Rate: 3.125e-05
2022-06-12-02_47_17  Epoch: 51, Training Step: 2800, Loss: 0.7097079753875732, Learning Rate: 3.125e-05
2022-06-12-02_47_44  Epoch: 51, Training Step: 2900, Loss: 0.8758884072303772, Learning Rate: 3.125e-05
2022-06-12-02_48_12  Epoch: 51, Training Step: 3000, Loss: 0.8597903251647949, Learning Rate: 3.125e-05
2022-06-12-02_48_39  Epoch: 51, Training Step: 3100, Loss: 0.8831528425216675, Learning Rate: 3.125e-05
2022-06-12-02_49_06  Epoch: 51, Training Step: 3200, Loss: 0.65350341796875, Learning Rate: 3.125e-05
2022-06-12-02_52_08  Epoch: 52, Training Step: 0, Loss: 0.7697130441665649, Learning Rate: 3.125e-05
2022-06-12-02_52_36  Epoch: 52, Training Step: 100, Loss: 0.8752033710479736, Learning Rate: 3.125e-05
2022-06-12-02_53_03  Epoch: 52, Training Step: 200, Loss: 0.911034345626831, Learning Rate: 3.125e-05
2022-06-12-02_53_30  Epoch: 52, Training Step: 300, Loss: 0.6866030693054199, Learning Rate: 3.125e-05
2022-06-12-02_53_58  Epoch: 52, Training Step: 400, Loss: 0.8944894671440125, Learning Rate: 3.125e-05
2022-06-12-02_54_25  Epoch: 52, Training Step: 500, Loss: 0.7983411550521851, Learning Rate: 3.125e-05
2022-06-12-02_54_52  Epoch: 52, Training Step: 600, Loss: 0.9753042459487915, Learning Rate: 3.125e-05
2022-06-12-02_55_19  Epoch: 52, Training Step: 700, Loss: 0.8875019550323486, Learning Rate: 3.125e-05
2022-06-12-02_55_46  Epoch: 52, Training Step: 800, Loss: 0.8598896265029907, Learning Rate: 3.125e-05
2022-06-12-02_56_13  Epoch: 52, Training Step: 900, Loss: 0.8985344767570496, Learning Rate: 3.125e-05
2022-06-12-02_56_40  Epoch: 52, Training Step: 1000, Loss: 0.8195194005966187, Learning Rate: 3.125e-05
2022-06-12-02_57_08  Epoch: 52, Training Step: 1100, Loss: 0.7910993695259094, Learning Rate: 3.125e-05
2022-06-12-02_57_35  Epoch: 52, Training Step: 1200, Loss: 0.7138088941574097, Learning Rate: 3.125e-05
2022-06-12-02_58_03  Epoch: 52, Training Step: 1300, Loss: 0.8317563533782959, Learning Rate: 3.125e-05
2022-06-12-02_58_30  Epoch: 52, Training Step: 1400, Loss: 0.9017891883850098, Learning Rate: 3.125e-05
2022-06-12-02_58_57  Epoch: 52, Training Step: 1500, Loss: 0.8116636872291565, Learning Rate: 3.125e-05
2022-06-12-02_59_24  Epoch: 52, Training Step: 1600, Loss: 0.7296410799026489, Learning Rate: 3.125e-05
2022-06-12-02_59_52  Epoch: 52, Training Step: 1700, Loss: 0.7337546348571777, Learning Rate: 3.125e-05
